"gene","tau","log_fc_est","sd_est","Z_est","p_cross","ct_prop","expr","q_val","p","cell_type","cell_type_long"
"IMPDH2",0,-0.589247631386377,0.134049087461693,-4.39576010955514,0.976454527063662,0.882331064923228,0.000130907627297098,0.0125811545308961,1.10385790734259e-05,"oRG","Outer radial glia (oRG)"
"HMGN1",0,0.545448772146703,0.112809378338737,4.8351367606057,0.665768059854381,0.703678955158154,0.000551402218727155,0.00377740668020722,1.33054127516986e-06,"oRG","Outer radial glia (oRG)"
"PLS3",0,-2.13059005371112,0.458843778615083,-4.64338878069096,0.499354868990935,0.562914251435846,0.000328171939207217,0.00564150911806829,3.42740529651779e-06,"Per","Pericytes (Per)"
"ALKBH5",0,-1.54521659616771,0.362574951642311,-4.26178529203006,0.677548859914018,0.84903348890137,4.16594555502068e-05,0.0166904598676205,2.02800241404866e-05,"Per","Pericytes (Per)"
"C12orf57",0,-1.17779430253048,0.324276274539161,-3.63207053678005,0.696908170737119,1,0.000379080889293545,0.0925566344979263,0.0002811562408807,"Per","Pericytes (Per)"
"NME2",0,-1.07826420409152,0.277669317792905,-3.88326737956594,0.959131142063955,0.743835184537655,3.47279111903533e-05,0.0565467545752139,0.000103062128630402,"Per","Pericytes (Per)"
"UQCRB",0,-0.784112242587972,0.211445052102391,-3.70834992255231,0.763498695207305,1,0.000556673533452717,0.0858447609423153,0.000208614242873184,"Per","Pericytes (Per)"
"SUMO3",0.250765491212648,0.96159133051961,0.271021774236837,3.54802241711881,0.0109109806492908,0.612356851160311,5.97028722280966e-05,0.0921069465794133,0.000388135185455964,"PgS","Cycling progenitors (PgS)"
"UQCRH",0.18170462151774,-0.788868441438715,0.222525615722043,-3.54506800881788,0.0657084358713734,0.754032091817882,0.000251558384587816,0.0921069465794133,0.000392511798105663,"PgS","Cycling progenitors (PgS)"
"HMGN1",0.166879034735136,0.776293699123529,0.159940330724528,4.85364570403804,0.0103546741767392,0.960484927830882,0.000752635156100281,0.00306545676987551,1.21212209168664e-06,"PgS","Cycling progenitors (PgS)"
"NDUFV3",0,0.724817744793513,0.18504770922657,3.91692362917098,0.766185514044371,0.736619947400983,9.18536564863711e-05,0.0378027102919379,8.96861454138503e-05,"PgS","Cycling progenitors (PgS)"
"AUTS2",0.0748373793988795,-0.673871093208694,0.15351828866979,-4.38951670871057,0.42057698448027,0.538602735238937,0.000120630690385276,0.0143650803854758,1.13602850023533e-05,"PgS","Cycling progenitors (PgS)"
"CEP135",0,-0.630048262294038,0.177996185057548,-3.53967284237208,0.954774913329699,0.698427803184935,0.000176498742677018,0.0921069465794133,0.000400623334271865,"PgS","Cycling progenitors (PgS)"
"PAXBP1",0.118679933346233,0.612251861342808,0.151233373793322,4.04839121144993,0.136241461260159,0.82242475134124,0.00023885655450535,0.0326056982840355,5.15708948739193e-05,"PgS","Cycling progenitors (PgS)"
"GART",0,0.500439095615634,0.140771510663441,3.55497425052213,0.954833974614885,1,9.23784055272865e-05,0.0921069465794133,0.000378016107714718,"PgS","Cycling progenitors (PgS)"
"EFS",0.119571504746034,0.454998504948938,0.119361975096605,3.81192171611343,0.0379968434796054,1,6.57580758416995e-05,0.0498178865685308,0.000137890551988816,"PgS","Cycling progenitors (PgS)"
"RCC2",0.0654022080013558,-0.428719535254074,0.108373686121615,-3.95593755824614,0.224133397757996,0.89704629284908,8.21426192090468e-05,0.0378027102919379,7.62350732000782e-05,"PgS","Cycling progenitors (PgS)"
"HIST1H2BH",0.130432025404137,-0.407049631672496,0.0989030536731051,-4.11564270824113,2.42766451845303e-09,0.866939373897344,1.5075570075053e-05,0.0325483999113576,3.86102015555844e-05,"PgS","Cycling progenitors (PgS)"
"CDCA7",0,0.977139678218231,0.265189312564043,3.68468724765162,0.587233055189676,0.859493255940189,0.000157158467298472,0.0553724065436362,0.000228983636082706,"vRG","Ventricular radial glia (vRG)"
"HIST2H2BE",0.155911011648302,0.885334764023474,0.229801554805565,3.85260563085639,0.189503263282369,0.96266813615349,4.44829255493682e-05,0.0394129169918716,0.000116867534282508,"vRG","Ventricular radial glia (vRG)"
"FAM120AOS",0,-0.84960469909329,0.235620175337443,-3.60582321898594,0.969752645202563,0.672028722071956,5.55775357943814e-05,0.0669371166041689,0.00031116492110648,"vRG","Ventricular radial glia (vRG)"
"TIGD5",0,-0.841807486406292,0.224330137668813,-3.75253853607973,0.777336685894308,0.682241628678247,6.98554065164285e-06,0.0465640746739621,0.000175052912308128,"vRG","Ventricular radial glia (vRG)"
"SNRNP27",0,-0.795754580650815,0.183031834893156,-4.34762936794756,0.924697190306081,0.828549607492248,0.000137224640411936,0.0113499638141576,1.37616900393139e-05,"vRG","Ventricular radial glia (vRG)"
"USP16",0.0334541729999857,0.728367852497855,0.184142039113829,3.95546750759943,0.600538921693136,0.73449927593723,0.000175827254856841,0.0338640742571567,7.63851299033611e-05,"vRG","Ventricular radial glia (vRG)"
"LDOC1",0,-0.721837754883779,0.174293718732471,-4.1415018288281,0.858999787307682,0.593738421757977,5.20125046421745e-05,0.0183560812594209,3.45039121417687e-05,"vRG","Ventricular radial glia (vRG)"
"SENP2",0.0258537594843123,0.606721451149771,0.169785627682953,3.57345588922711,0.465041808831997,0.916917195061645,7.36705257982664e-05,0.0669371166041689,0.000352300613706152,"vRG","Ventricular radial glia (vRG)"
"SNX5",0.0678181600894584,0.600951104156085,0.13851759448347,4.338446003174,0.482893648545555,0.531672574107091,0.000106057785434265,0.0113499638141576,1.43493729126459e-05,"vRG","Ventricular radial glia (vRG)"
"CCDC124",0,-0.578229894006092,0.167013783500146,-3.46216870181608,0.974792555060776,0.897220368069756,6.53658182042437e-05,0.0950224998925464,0.000535841164807593,"vRG","Ventricular radial glia (vRG)"
"GART",0,0.557740323226923,0.104101275672131,5.35767039957834,0.993757219541951,0.750945836573855,6.9371179020047e-05,0.000224242915825122,8.43018480545572e-08,"vRG","Ventricular radial glia (vRG)"
"PAXBP1",0,0.522507882287382,0.121508987737101,4.30015830119406,0.618002830625876,0.567915009439106,0.000164939372490036,0.0113499638141576,1.70676147581317e-05,"vRG","Ventricular radial glia (vRG)"
"SDCBP",0.00169507936840799,-0.455764049903613,0.126986352703877,-3.58907898525459,0.27538675484878,0.545730182700252,0.000216789236530009,0.0669371166041689,0.000331848294329619,"vRG","Ventricular radial glia (vRG)"
"ANTXR1",0.00071222469614074,0.437061361606141,0.116384110018627,3.75533534205133,0.636541088359926,0.60460897475838,3.21068591899149e-05,0.0465640746739621,0.000173109539617984,"vRG","Ventricular radial glia (vRG)"
"NUDT21",0.00080453374540028,-0.407521912167247,0.105873601512835,-3.84913619962048,0.425500848470825,0.652947464160694,0.000112799712034736,0.0394129169918716,0.000118535088697358,"vRG","Ventricular radial glia (vRG)"
